"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.895051738,
"KOR","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.332510215,
"KOR","QGDP","TOT","PC_CHGPP","Q","2000-Q3",2.754591172,
"KOR","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.324457972,
"KOR","QGDP","TOT","PC_CHGPP","Q","2001-Q1",1.225554801,
"KOR","QGDP","TOT","PC_CHGPP","Q","2001-Q2",1.298881026,
"KOR","QGDP","TOT","PC_CHGPP","Q","2001-Q3",1.350193624,
"KOR","QGDP","TOT","PC_CHGPP","Q","2001-Q4",1.762585517,
"KOR","QGDP","TOT","PC_CHGPP","Q","2002-Q1",2.544481592,
"KOR","QGDP","TOT","PC_CHGPP","Q","2002-Q2",1.812135416,
"KOR","QGDP","TOT","PC_CHGPP","Q","2002-Q3",2.021812956,
"KOR","QGDP","TOT","PC_CHGPP","Q","2002-Q4",1.097353992,
"KOR","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-0.659159835,
"KOR","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-0.154146863,
"KOR","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.932669509,
"KOR","QGDP","TOT","PC_CHGPP","Q","2003-Q4",2.639479586,
"KOR","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.254800591,
"KOR","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.763499369,
"KOR","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.405586129,
"KOR","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.757933774,
"KOR","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.850903369,
"KOR","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.887062862,
"KOR","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.505330894,
"KOR","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.012498967,
"KOR","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.639082624,
"KOR","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.730602028,
"KOR","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.613954951,
"KOR","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.779357615,
"KOR","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.674043596,
"KOR","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.730290857,
"KOR","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.173831453,
"KOR","QGDP","TOT","PC_CHGPP","Q","2007-Q4",2.156948555,
"KOR","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.402394858,
"KOR","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.523473003,
"KOR","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.815881043,
"KOR","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-3.283889347,
"KOR","QGDP","TOT","PC_CHGPP","Q","2009-Q1",0.089986722,
"KOR","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.332777638,
"KOR","QGDP","TOT","PC_CHGPP","Q","2009-Q3",2.992674785,
"KOR","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.746867545,
"KOR","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.959076739,
"KOR","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.899801372,
"KOR","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.15521508,
"KOR","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.219318711,
"KOR","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.933130719,
"KOR","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.490791061,
"KOR","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.526323638,
"KOR","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.472298068,
"KOR","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.8765106,
"KOR","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.563545488,
"KOR","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.43279333,
"KOR","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.504488573,
"KOR","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.88172649,
"KOR","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.176438489,
"KOR","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.857539187,
"KOR","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.786865809,
"KOR","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.953416381,
"KOR","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.850183714,
"KOR","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.307228277,
"KOR","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.447209112,
"KOR","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.85708663,
"KOR","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.407245134,
"KOR","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.46899908,
"KOR","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.720414295,
"KOR","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.285961789,
"KOR","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.126821795,
"KOR","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.443509971,
"KOR","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.76271622,
"KOR","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.816715577,
"KOR","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.691752418,
"KOR","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.46497131,
"KOR","QGDP","TOT","PC_CHGPP","Q","2017-Q4",-0.074981114,
"KOR","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.066269651,
"KOR","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.615519517,
"KOR","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.577084666,
"KOR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.865439871,
"KOR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.339694341,"P"
"KOR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.014142649,"P"
"KOR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.375455057,"P"
"KOR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.311630082,"P"
"KOR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.281701518,"P"
"KOR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-3.153851888,"P"
"AUS","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.378045163,
"AUS","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.918307402,
"AUS","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.192489688,
"AUS","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.381031816,
"AUS","QGDP","TOT","PC_CHGPP","Q","2001-Q1",1.021879528,
"AUS","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.829139232,
"AUS","QGDP","TOT","PC_CHGPP","Q","2001-Q3",1.203096789,
"AUS","QGDP","TOT","PC_CHGPP","Q","2001-Q4",1.204760731,
"AUS","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.754172125,
"AUS","QGDP","TOT","PC_CHGPP","Q","2002-Q2",1.675420472,
"AUS","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.348846163,
"AUS","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.727628186,
"AUS","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.104331582,
"AUS","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.338476097,
"AUS","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.6655675,
"AUS","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.706718216,
"AUS","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.795667994,
"AUS","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.663148436,
"AUS","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.765014269,
"AUS","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.774490171,
"AUS","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.783394876,
"AUS","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.449000651,
"AUS","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.066731076,
"AUS","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.845829691,
"AUS","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.207883993,
"AUS","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.169734053,
"AUS","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.49304134,
"AUS","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.2799788,
"AUS","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.492025282,
"AUS","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.589239574,
"AUS","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.109494206,
"AUS","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.501623729,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q1",1.135280864,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.223897761,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.774979471,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-0.484512607,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q1",1.035498065,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.559921415,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.305807908,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.731755483,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.505150874,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.519178613,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.695662807,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.017674001,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-0.269168452,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.175746142,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.349331938,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.141756127,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.932806124,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.758973383,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.580345276,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.553531511,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.267750113,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.461554291,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.793523057,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.819212047,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.682728996,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.561785702,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.468818142,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.376984595,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.836216298,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.158724239,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.063698581,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.568964167,
"AUS","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.866590807,
"AUS","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.74973783,
"AUS","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.12932093,
"AUS","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.008705513,
"AUS","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.296047795,
"AUS","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.712948341,
"AUS","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.932841992,
"AUS","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.474345781,
"AUS","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.920074632,
"AUS","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.899404204,
"AUS","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.242387226,
"AUS","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.105242078,
"AUS","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.443935576,
"AUS","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.758092607,
"AUS","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.505938362,
"AUS","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.552559011,
"AUS","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.26217283,
"AUS","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.997135639,
"ISL","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.547062461,
"ISL","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.573807115,
"ISL","QGDP","TOT","PC_CHGPP","Q","2000-Q3",3.775311728,
"ISL","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.408370759,
"ISL","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.691361333,
"ISL","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.753726593,
"ISL","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.731106356,
"ISL","QGDP","TOT","PC_CHGPP","Q","2001-Q4",4.136952394,
"ISL","QGDP","TOT","PC_CHGPP","Q","2002-Q1",-4.138636008,
"ISL","QGDP","TOT","PC_CHGPP","Q","2002-Q2",2.187827645,
"ISL","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.140441163,
"ISL","QGDP","TOT","PC_CHGPP","Q","2002-Q4",1.436083182,
"ISL","QGDP","TOT","PC_CHGPP","Q","2003-Q1",1.629617759,
"ISL","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-2.675392829,
"ISL","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.775249415,
"ISL","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.414568054,
"ISL","QGDP","TOT","PC_CHGPP","Q","2004-Q1",6.587394452,
"ISL","QGDP","TOT","PC_CHGPP","Q","2004-Q2",-1.594498411,
"ISL","QGDP","TOT","PC_CHGPP","Q","2004-Q3",2.44848795,
"ISL","QGDP","TOT","PC_CHGPP","Q","2004-Q4",3.346418232,
"ISL","QGDP","TOT","PC_CHGPP","Q","2005-Q1",-1.24612396,
"ISL","QGDP","TOT","PC_CHGPP","Q","2005-Q2",5.617042679,
"ISL","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.351061344,
"ISL","QGDP","TOT","PC_CHGPP","Q","2005-Q4",-0.658001114,
"ISL","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.558584278,
"ISL","QGDP","TOT","PC_CHGPP","Q","2006-Q2",4.259682597,
"ISL","QGDP","TOT","PC_CHGPP","Q","2006-Q3",-2.541073292,
"ISL","QGDP","TOT","PC_CHGPP","Q","2006-Q4",2.809486303,
"ISL","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.988854935,
"ISL","QGDP","TOT","PC_CHGPP","Q","2007-Q2",6.082810939,
"ISL","QGDP","TOT","PC_CHGPP","Q","2007-Q3",-1.085991378,
"ISL","QGDP","TOT","PC_CHGPP","Q","2007-Q4",8.989132773,
"ISL","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-3.806088882,
"ISL","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-1.497009594,
"ISL","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-2.682885605,
"ISL","QGDP","TOT","PC_CHGPP","Q","2008-Q4",4.327671194,
"ISL","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-9.349740444,
"ISL","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.212719139,
"ISL","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.606487741,
"ISL","QGDP","TOT","PC_CHGPP","Q","2009-Q4",-1.32436766,
"ISL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-5.624866345,
"ISL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.126981352,
"ISL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.688542471,
"ISL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",4.048545928,
"ISL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-4.976289069,
"ISL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.96437371,
"ISL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",2.632212978,
"ISL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",2.429013943,
"ISL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-3.935516949,
"ISL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.311631902,
"ISL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",2.325628983,
"ISL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",1.432038414,
"ISL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.266184145,
"ISL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.239359533,
"ISL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",3.185116776,
"ISL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.09214962,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-2.760883096,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.043130471,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",4.75264711,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",-2.705482803,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.702702858,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",4.224876114,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-2.219500047,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.840884645,
"ISL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.299402104,
"ISL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",6.062671025,
"ISL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.089555296,
"ISL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",3.791817401,
"ISL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-2.743489643,
"ISL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",2.634293265,
"ISL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.314528879,
"ISL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",3.34245958,
"ISL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.629955709,
"ISL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.695317125,
"ISL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.222113825,
"ISL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",3.052413536,
"ISL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-1.618512932,
"ISL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.464414159,
"ISL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.5294124,
"ISL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",4.6944548,
"ISL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.674075152,
"ISL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.119798246,
"GBR","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.805285927,
"GBR","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.605964734,
"GBR","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.293422467,
"GBR","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.236175275,
"GBR","QGDP","TOT","PC_CHGPP","Q","2001-Q1",1.164976047,
"GBR","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.772278758,
"GBR","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.771556823,
"GBR","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.3921559,
"GBR","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.391602439,
"GBR","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.489969155,
"GBR","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.664815915,
"GBR","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.789523757,
"GBR","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.744387225,
"GBR","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.912756772,
"GBR","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.139088165,
"GBR","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.930337413,
"GBR","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.351158362,
"GBR","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.368057053,
"GBR","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.179467131,
"GBR","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.251032084,
"GBR","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.79719366,
"GBR","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.175041159,
"GBR","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.054696917,
"GBR","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.370380433,
"GBR","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.464999728,
"GBR","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.270247409,
"GBR","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.092795882,
"GBR","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.466142535,
"GBR","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.942801646,
"GBR","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.563849691,
"GBR","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.764960163,
"GBR","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.510588186,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.536658033,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.559598604,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-1.5624673,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.060514321,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.688822513,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.189889069,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.123662717,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.342469537,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.641425096,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.029847415,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.729591892,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.033538722,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.361065142,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.085658608,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.336350215,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.130933036,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.692782118,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.146993818,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q3",1.218985245,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.216586554,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.529114954,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.803993683,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.934788322,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.641956172,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.768041332,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.650992966,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.564227306,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.585429575,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.54111587,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.746769791,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.38718278,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.656160291,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.199057098,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.452700714,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.305516255,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.596680496,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.496099212,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.292920672,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.423409183,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.355002114,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.069019083,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.382631967,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.596472835,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.166751655,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.551073721,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.017923531,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.325823198,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.149395602,
"GBR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.522693203,
"GBR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-19.810925559,
"EST","QGDP","TOT","PC_CHGPP","Q","2000-Q1",3.801245187,
"EST","QGDP","TOT","PC_CHGPP","Q","2000-Q2",2.492728883,
"EST","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.229693735,
"EST","QGDP","TOT","PC_CHGPP","Q","2000-Q4",2.251485157,
"EST","QGDP","TOT","PC_CHGPP","Q","2001-Q1",1.44878528,
"EST","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.09124791,
"EST","QGDP","TOT","PC_CHGPP","Q","2001-Q3",2.053974383,
"EST","QGDP","TOT","PC_CHGPP","Q","2001-Q4",1.461412892,
"EST","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.70782707,
"EST","QGDP","TOT","PC_CHGPP","Q","2002-Q2",3.531870781,
"EST","QGDP","TOT","PC_CHGPP","Q","2002-Q3",2.014580776,
"EST","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.732166091,
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q1",2.277064983,
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q2",2.297270725,
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.970119183,
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q4",2.601968366,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q1",2.312882897,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q2",-0.690262038,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q3",2.258502355,
